player_id,player_name,age,position,team,matches_played,minutes_played,goals,assists,yellow_cards,red_cards,market_value_million_eur,overall_rating,potential,rating_last_season,injury_days_per_season,monthly_salary_k_eur,nationality,tactical_profile,contract_years_remaining,expected_transfer_fee_million_eur,agent_fee_million_eur,xG,xA,market_value_next_season_million_eur,goals_per90,assists_per90,value_efficiency,potential_upside,disciplinary_index
8374,Samuel Santos,26,Midfielder,Atalanta,30,2757,2,1,5,0,42.81,71,77,70,28,490.2,Belgium,Box-to-Box,2,51.85,3.57,2.52,1.54,42.98,0.06528835690968444,0.03264417845484222,0.0700770847932726,6,5
8375,João Hakimi,22,Goalkeeper,Juventus,28,2598,3,6,10,0,54.05,78,80,73,53,783.9,Germany,Shot Stopper,4,84.87,4.13,1.15,4.09,49.4,0.1039260969976905,0.207852193995381,0.1665124884366327,2,10
8376,Nico Novak,36,Defender,Barcelona,27,2515,0,0,2,0,33.83,64,72,59,6,560.4,Spain,Overlapping Fullback,1,40.68,1.68,-0.68,-0.35,36.13,0.0,0.0,0.0,8,2
8377,Daniel Zieliński,36,Midfielder,Barcelona,28,2539,2,5,1,1,47.05,72,77,67,15,434.7,USA,Pressing Midfielder,2,67.42,4.97,0.37,6.97,47.99,0.07089405277668373,0.1772351319417093,0.1487778958554729,5,4
8378,Marco Ramírez,18,Forward,Napoli,5,513,1,1,2,0,34.68,64,65,60,17,332.3,Serbia,Target Forward,1,50.91,2.25,0.53,0.63,33.85,0.1754385964912281,0.1754385964912281,0.05767012687427912,1,2
8379,Martin Moreno,21,Midfielder,Bayern Munich,32,2884,1,8,4,1,32.38,58,63,55,25,375.9,Argentina,Deep-Lying Playmaker,1,42.94,1.56,0.82,9.28,32.38,0.03120665742024965,0.2496532593619972,0.2779493514515133,5,7
8380,Alex Santos,18,Goalkeeper,Atalanta,31,2825,7,5,8,0,55.18,76,84,72,31,911.7,Netherlands,Shot Stopper,4,70.99,5.27,8.44,8.79,56.17,0.2230088495575221,0.1592920353982301,0.217470097861544,8,8
8381,Rafael Moreno,25,Defender,Real Madrid,33,3009,3,1,8,0,44.56,71,79,66,9,544.3,Serbia,Ball-Playing Defender,1,64.87,6.47,2.14,0.94,47.32,0.0897308075772682,0.02991026919242273,0.08976660682226212,8,8
8382,David Martínez,19,Midfielder,Borussia Dortmund,11,1059,1,6,12,0,57.13,80,82,82,12,730.3,Nigeria,Advanced Playmaker,5,79.63,4.42,2.65,4.97,56.9,0.08498583569405098,0.509915014164306,0.1225275687029582,2,12
8383,Ousmane Ramírez,18,Forward,Manchester City,33,3048,11,6,1,0,54.41,71,73,65,0,679.3,Argentina,Poacher,5,78.11,6.59,9.18,4.37,55.5,0.3248031496062992,0.1771653543307087,0.3124425657048337,2,1
8384,Alex Flores,18,Goalkeeper,Benfica,18,1634,1,4,0,0,35.83,64,67,60,30,528.5,France,Shot Stopper,1,52.95,3.84,1.23,1.5,34.76,0.05507955936352509,0.2203182374541004,0.1395478649176668,3,0
8385,Samuel Martínez,20,Midfielder,Sporting CP,25,2315,2,4,7,0,52.13,76,85,73,0,571.8,France,Pressing Midfielder,3,80.11,7.71,0.85,6.99,56.82,0.07775377969762419,0.1555075593952484,0.1150968732016114,9,7
8386,Victor Torres,32,Defender,Juventus,12,1157,0,0,4,0,26.08,57,62,53,20,400.3,Serbia,Ball-Playing Defender,5,30.66,1.88,0.08,-0.07,26.34,0.0,0.0,0.0,5,4
8387,Andrés Kovačević,21,Forward,Juventus,24,2168,1,3,9,0,39.08,68,74,69,41,646.5,Croatia,Target Forward,3,46.58,2.97,1.36,4.62,38.22,0.04151291512915129,0.1245387453874539,0.1023541453428864,6,9
8388,Mohamed Alvarez,19,Midfielder,Benfica,33,3049,1,5,2,0,39.01,65,71,62,0,479.9,Argentina,Deep-Lying Playmaker,2,59.86,2.67,0.74,2.62,41.35,0.02951787471302066,0.1475893735651033,0.1538067162266086,6,2
8389,Karim Novak,21,Forward,AC Milan,11,1014,4,1,12,0,41.43,68,78,64,18,597.4,Italy,Inverted Winger,2,50.62,5.04,2.99,1.65,44.08,0.3550295857988165,0.08875739644970414,0.1206854936036688,10,12
8390,Antoine Hakimi,19,Forward,Juventus,6,589,2,2,5,0,53.01,79,89,80,36,849.4,Morocco,Poacher,2,63.72,3.08,1.89,1.6,54.49,0.3056027164685908,0.3056027164685908,0.07545746085644219,10,5
8391,Enzo Molina,24,Defender,Real Madrid,33,3052,2,4,7,1,40.3,66,67,63,0,381.4,Portugal,Attacking Fullback,1,47.05,1.9,3.23,4.98,40.7,0.05897771952817824,0.1179554390563565,0.1488833746898263,1,10
8392,Lucas Molina,23,Midfielder,Bayern Munich,17,1595,2,2,6,0,60.75,84,93,84,17,734.3,France,Pressing Midfielder,1,96.27,8.74,2.69,1.16,64.15,0.1128526645768025,0.1128526645768025,0.06584362139917696,9,6
8393,João Ibrahim,33,Midfielder,Arsenal,11,1057,0,2,0,0,34.86,65,66,60,31,470.9,Belgium,Advanced Playmaker,4,45.03,3.49,0.31,1.59,33.05,0.0,0.1702932828760644,0.05737234652897304,1,0
8394,Mateo Kovačević,22,Forward,Real Madrid,9,883,5,1,9,0,40.36,67,69,67,33,394.2,Netherlands,Inverted Winger,3,46.3,2.53,3.39,1.39,38.5,0.5096262740656852,0.101925254813137,0.1486620416253717,2,9
8395,Lucas Novak,23,Defender,Bayern Munich,27,2468,4,2,2,0,57.93,82,85,80,50,1004.9,Italy,Central Defender,3,64.24,2.22,4.49,1.35,53.87,0.1458670988654781,0.07293354943273907,0.1035732780942517,3,2
8396,João Pérez,20,Forward,Borussia Dortmund,26,2383,8,4,5,0,56.58,76,81,75,7,503.5,Netherlands,Poacher,3,87.33,7.8,8.25,4.94,58.62,0.3021401594628619,0.151070079731431,0.2120890774125133,5,5
8397,Rafael Flores,21,Midfielder,AC Milan,20,1853,4,4,3,0,56.3,78,87,74,0,781.6,Belgium,Deep-Lying Playmaker,3,77.55,7.41,3.13,4.93,61.37,0.1942795466810577,0.1942795466810577,0.1420959147424512,9,3
8398,Enzo Suárez,20,Forward,Porto,5,519,0,1,10,0,38.93,68,74,63,4,648.8,USA,Poacher,2,44.65,3.63,0.14,1.76,40.95,0.0,0.1734104046242775,0.02568713074749551,6,10
8399,Gavi Ramírez,22,Midfielder,AC Milan,7,705,0,0,5,0,56.46,83,91,79,19,1011.7,Ghana,Pressing Midfielder,4,66.05,4.87,-0.01,0.17,58.83,0.0,0.0,0.0,8,5
8400,Bruno González,30,Forward,Arsenal,10,985,3,1,2,0,41.68,69,76,67,20,590.1,Serbia,Poacher,4,56.73,3.23,3.39,0.82,42.93,0.2741116751269035,0.09137055837563451,0.09596928982725528,7,2
8401,Martin Diallo,27,Goalkeeper,Inter Milan,10,924,1,1,10,0,38.81,67,68,68,0,342.6,Morocco,Shot Stopper,2,58.49,5.67,0.8,0.45,39.2,0.0974025974025974,0.0974025974025974,0.05153311002318989,1,10
8402,Pedro Silva,19,Goalkeeper,Napoli,29,2612,0,4,2,0,36.86,65,74,64,15,618.0,Morocco,Shot Stopper,1,40.57,3.29,-0.16,2.15,39.07,0.0,0.1378254211332312,0.1085187194791102,9,2
8403,Martin Molina,27,Forward,Atalanta,27,2492,11,2,10,0,65.08,82,88,78,19,954.0,Netherlands,Inverted Winger,5,98.48,4.66,7.53,1.39,66.51,0.3972712680577849,0.07223113964686999,0.1997541487400123,6,10
8404,Enzo Petrović,23,Defender,Bayern Munich,8,788,0,0,10,1,51.88,80,84,82,29,818.6,Croatia,Overlapping Fullback,1,62.62,3.49,0.05,0.54,50.95,0.0,0.0,0.0,4,13
8405,Nico Kovačević,21,Defender,PSG,15,1366,3,0,2,0,39.28,68,72,62,33,405.4,Netherlands,Overlapping Fullback,1,60.18,3.13,1.92,-0.42,38.26,0.1976573938506589,0.0,0.07637474541751527,4,2
8406,Enzo Petrović,32,Defender,Sporting CP,7,672,1,0,5,0,35.15,66,67,61,39,346.9,Belgium,Ball-Playing Defender,1,44.64,3.36,1.99,0.42,32.76,0.1339285714285714,0.0,0.02844950213371266,1,5
8407,Victor Moreno,22,Defender,Porto,25,2272,3,1,7,0,49.28,76,86,71,37,434.8,Ghana,Overlapping Fullback,5,54.48,4.38,3.72,-0.49,50.56,0.1188380281690141,0.03961267605633803,0.08116883116883117,10,7
8408,Thiago Rodríguez,33,Defender,PSG,33,2970,3,2,1,0,35.98,63,70,58,14,411.5,USA,Ball-Playing Defender,4,50.47,3.44,3.22,0.9,37.49,0.09090909090909091,0.06060606060606061,0.1389660922734853,7,1
8409,Enzo Castro,18,Defender,Porto,5,503,1,0,8,0,46.43,74,81,68,0,574.1,Ghana,Central Defender,5,72.79,5.61,1.5,0.23,49.68,0.1789264413518887,0.0,0.02153779883695886,7,8
8410,Nico Zieliński,31,Midfielder,AC Milan,6,571,1,1,8,0,44.46,73,82,73,27,525.9,Croatia,Deep-Lying Playmaker,1,62.29,3.14,1.19,0.69,46.06,0.1576182136602452,0.1576182136602452,0.0449842555105713,9,8
8411,Andrés Ramos,28,Forward,AC Milan,4,440,1,0,8,0,45.21,73,81,68,0,565.8,Nigeria,Inside Forward,2,57.04,5.49,1.28,0.73,48.83,0.2045454545454545,0.0,0.02211900022119,8,8
8412,Ousmane Fernandes,18,Forward,Real Madrid,33,3018,6,0,11,0,44.78,70,74,67,17,459.9,USA,Target Forward,2,62.08,3.53,6.68,0.1,45.05,0.1789264413518887,0.0,0.1339883876730683,4,11
8413,Benjamin López,20,Forward,Real Madrid,25,2302,8,2,3,0,58.81,79,89,78,16,474.9,Germany,Inverted Winger,4,79.95,5.16,7.77,2.52,62.81,0.3127715030408341,0.07819287576020852,0.1700391089950689,10,3
8414,Bruno Hakimi,29,Midfielder,RB Leipzig,32,2897,2,4,1,0,54.66,79,87,76,27,758.6,Germany,Box-to-Box,2,61.83,5.62,0.25,2.78,56.08,0.06213324128408698,0.124266482568174,0.1097694840834248,8,1
8415,João Flores,18,Midfielder,Sporting CP,3,333,0,1,2,0,44.66,73,83,69,7,405.9,Spain,Pressing Midfielder,1,56.34,1.86,-0.46,0.75,48.5,0.0,0.2702702702702702,0.02239140170174653,10,2
8416,Alex Molina,28,Defender,Ajax,30,2753,2,0,0,0,49.73,76,85,71,0,625.9,Ghana,Ball-Playing Defender,3,69.17,5.15,1.78,-0.28,54.21,0.06538321830730112,0.0,0.04021717273275689,9,0
8417,Mohamed Alvarez,18,Defender,Atalanta,14,1349,0,2,5,0,53.28,80,86,77,25,593.1,Belgium,Overlapping Fullback,5,59.33,5.78,-0.22,1.79,53.81,0.0,0.1334321719792439,0.03753753753753754,6,5
8418,Bruno Bennacer,23,Midfielder,Napoli,29,2699,1,4,10,0,50.81,77,84,71,36,656.2,Morocco,Deep-Lying Playmaker,4,81.08,5.04,1.53,3.43,50.71,0.03334568358651353,0.1333827343460541,0.09840582562487699,7,10
8419,Mohamed Bennacer,28,Forward,Atalanta,14,1312,3,1,10,0,45.91,73,81,74,30,704.1,Ghana,Target Forward,4,63.54,1.93,0.98,0.82,46.83,0.2057926829268293,0.06859756097560976,0.08712698758440428,8,10
8420,Martin Torres,19,Goalkeeper,Juventus,6,573,0,2,12,0,45.51,73,75,70,2,396.0,Nigeria,Shot Stopper,3,71.81,6.02,-0.08,3.16,46.24,0.0,0.3141361256544503,0.04394638540980005,2,12
8421,Diego Jović,19,Midfielder,Napoli,11,997,0,1,5,0,54.38,81,84,75,18,917.4,USA,Pressing Midfielder,3,72.79,3.85,-0.68,1.2,54.05,0.0,0.09027081243731194,0.01838911364472232,3,5
8422,Ousmane Kovačević,19,Defender,AC Milan,11,1074,0,1,2,0,39.38,70,75,69,41,455.4,USA,Ball-Playing Defender,3,49.27,3.17,-0.2,0.72,38.12,0.0,0.08379888268156424,0.02539360081259523,5,2
8423,David Vargas,22,Forward,Barcelona,7,692,3,0,2,0,50.53,76,80,73,0,754.1,Belgium,Inside Forward,3,58.0,4.62,2.88,-0.03,52.55,0.3901734104046243,0.0,0.05937067088858104,4,2
8424,Daniel Ramos,29,Midfielder,Real Madrid,11,1074,1,2,1,0,50.51,77,86,79,18,405.4,Spain,Pressing Midfielder,4,61.09,4.03,1.34,0.04,53.24,0.08379888268156424,0.1675977653631285,0.0593941793704217,9,1
8425,Ousmane Rodríguez,18,Midfielder,Barcelona,16,1477,2,1,11,0,37.5,66,75,67,20,344.5,Germany,Advanced Playmaker,4,52.74,3.23,3.22,0.17,39.38,0.1218686526743399,0.06093432633716993,0.08,9,11
8426,Jude Moreno,28,Defender,Napoli,32,2884,2,1,10,0,39.01,67,74,69,12,360.9,Serbia,Central Defender,1,61.42,3.4,1.58,2.38,40.8,0.06241331484049931,0.03120665742024965,0.07690335811330429,7,10
8427,Marco Alvarez,36,Midfielder,Manchester City,26,2398,0,3,1,0,39.33,68,73,67,20,640.3,England,Deep-Lying Playmaker,4,47.2,2.63,-0.09,4.58,39.72,0.0,0.1125938281901585,0.07627765064836003,5,1
8428,Andrés Silva,22,Defender,Sporting CP,10,985,2,0,3,0,33.53,62,72,61,2,568.4,France,Attacking Fullback,5,50.45,4.86,0.28,-1.02,36.75,0.182741116751269,0.0,0.05964807634953773,10,3
8429,Luka Kovačević,18,Forward,AC Milan,33,3006,9,8,0,0,54.7,72,77,73,10,837.7,Italy,Inside Forward,1,84.18,6.59,11.13,9.79,56.34,0.2694610778443114,0.2395209580838323,0.3107861060329067,5,0
8430,Pedro Zieliński,27,Forward,Atalanta,24,2233,3,1,8,0,41.53,68,72,70,0,378.7,USA,Inside Forward,3,49.4,1.74,4.16,2.92,43.19,0.1209135691894313,0.04030452306314376,0.0963159162051529,4,8
8431,Pedro Alvarez,23,Midfielder,PSG,32,2880,2,6,8,0,49.16,73,83,70,9,527.0,Netherlands,Box-to-Box,1,68.94,2.1,1.32,3.1,53.19,0.0625,0.1875,0.1627339300244101,10,8
8432,Alex Zieliński,20,Goalkeeper,Arsenal,5,494,0,1,4,1,45.98,75,80,73,30,722.9,Argentina,Sweeper Keeper,4,53.15,3.29,1.0,0.43,45.52,0.0,0.1821862348178138,0.02174858634188778,5,7
8433,Luka Fernandes,25,Defender,Barcelona,20,1854,1,2,0,0,38.01,67,70,62,28,479.5,France,Central Defender,4,53.92,3.08,-0.12,1.45,37.02,0.04854368932038835,0.0970873786407767,0.07892659826361484,3,0
8434,Bruno Vargas,20,Midfielder,Ajax,33,2995,3,8,0,0,47.51,71,76,67,34,512.5,Argentina,Pressing Midfielder,3,65.89,2.3,2.19,9.51,46.65,0.09015025041736227,0.2404006677796327,0.2315302041675437,5,0
8435,David Ramírez,29,Defender,AC Milan,22,2062,1,1,1,0,42.56,71,80,70,17,720.2,USA,Overlapping Fullback,4,57.92,5.35,1.6,1.26,44.94,0.04364694471387003,0.04364694471387003,0.04699248120300752,9,1
8436,Pablo Santos,22,Midfielder,Sporting CP,20,1886,1,5,3,0,57.37,81,83,81,22,527.2,Morocco,Deep-Lying Playmaker,2,86.38,6.55,1.58,4.42,55.99,0.04772004241781548,0.2386002120890774,0.1045842774969496,2,3
8437,Enzo Diallo,21,Midfielder,Juventus,16,1452,3,0,7,0,44.5,72,77,67,22,379.0,USA,Pressing Midfielder,5,53.04,2.06,5.16,0.62,44.77,0.1859504132231405,0.0,0.06741573033707865,5,7
8438,Antoine Santos,22,Defender,Real Madrid,20,1845,3,0,4,0,39.01,67,76,66,16,466.7,Belgium,Ball-Playing Defender,2,61.11,5.25,1.28,-0.09,41.27,0.1463414634146341,0.0,0.07690335811330429,9,4
8439,Nico Silva,25,Forward,Bayern Munich,23,2127,3,2,6,0,36.76,65,69,62,41,490.8,Serbia,Target Forward,1,44.23,3.16,4.54,2.67,35.22,0.1269393511988716,0.08462623413258111,0.1360174102285092,4,6
8440,Nico Suárez,21,Forward,Napoli,12,1135,7,2,7,0,40.2,66,76,64,58,395.8,Italy,Inverted Winger,2,53.04,1.75,8.36,2.76,39.56,0.5550660792951542,0.1585903083700441,0.2238805970149254,10,7
8441,Diego López,29,Defender,Bayern Munich,25,2262,1,2,4,0,48.68,76,82,75,29,578.5,Serbia,Ball-Playing Defender,3,70.41,4.6,1.09,-0.66,48.78,0.03978779840848806,0.07957559681697612,0.06162695152013147,6,4
8442,Ousmane Hakimi,28,Midfielder,RB Leipzig,22,2051,3,4,11,0,44.36,71,76,70,49,687.5,Serbia,Advanced Playmaker,5,53.67,3.38,3.04,3.98,42.23,0.1316431009263774,0.1755241345685032,0.157799819657349,5,11
8443,Karim Pérez,24,Forward,Juventus,4,393,1,3,6,0,40.82,69,77,69,29,459.8,Spain,Poacher,5,64.54,5.75,1.27,4.31,41.72,0.2290076335877863,0.6870229007633588,0.09799118079372857,8,6
8444,Luka Castro,20,Midfielder,Real Madrid,6,588,0,1,5,0,42.45,72,74,71,27,700.4,Italy,Box-to-Box,3,48.95,3.33,-0.23,1.4,41.01,0.0,0.1530612244897959,0.02355712603062426,2,5
8445,David Alvarez,23,Defender,Atalanta,20,1880,2,1,5,0,47.83,74,77,70,0,666.6,Croatia,Overlapping Fullback,3,63.72,3.86,4.11,1.35,49.26,0.09574468085106383,0.04787234042553191,0.06272214091574325,3,5
8446,Rafael Hakimi,24,Midfielder,Porto,5,473,0,1,1,1,42.4,72,78,71,28,647.3,Italy,Pressing Midfielder,5,64.44,4.1,0.21,1.92,42.57,0.0,0.1902748414376321,0.02358490566037736,6,4
8447,Rafael Novak,35,Midfielder,Arsenal,26,2399,1,5,12,0,43.27,69,75,69,4,547.0,Spain,Advanced Playmaker,4,53.9,3.91,0.32,6.56,45.52,0.03751563151313047,0.1875781575656524,0.1386642015253062,6,12
8448,Rafael Ramos,20,Forward,Benfica,25,2309,5,5,5,0,43.21,67,72,64,24,453.2,Portugal,Inside Forward,4,57.48,2.36,5.57,3.39,43.3,0.194889562581204,0.194889562581204,0.2314279102059708,5,5
8449,Rafael Zieliński,19,Defender,Manchester City,10,988,2,0,6,0,38.46,67,77,65,11,689.4,Belgium,Overlapping Fullback,2,53.59,4.95,2.16,0.03,41.46,0.1821862348178138,0.0,0.05200208008320333,10,6
8450,Bruno Rodríguez,31,Midfielder,Arsenal,5,472,0,0,7,0,32.33,63,67,64,15,378.0,France,Advanced Playmaker,3,49.84,4.3,0.12,0.06,32.65,0.0,0.0,0.0,4,7
8451,João Diallo,23,Defender,PSG,23,2157,0,1,7,0,45.98,74,83,75,5,418.1,Portugal,Central Defender,5,54.93,4.31,0.31,0.46,49.66,0.0,0.04172461752433936,0.02174858634188778,9,7
8452,Marco Alvarez,20,Forward,Barcelona,26,2410,9,6,0,0,47.1,66,71,62,0,748.2,Serbia,Inside Forward,4,66.44,6.23,7.33,6.52,49.46,0.3360995850622406,0.2240663900414938,0.3184713375796178,5,0
8453,Samuel Rodríguez,19,Midfielder,RB Leipzig,11,1043,0,2,7,0,43.46,73,78,73,43,380.1,Morocco,Advanced Playmaker,1,65.87,4.93,-0.26,2.39,41.9,0.0,0.1725790987535954,0.04601932811780948,5,7
8454,Alex Santos,36,Defender,Napoli,5,507,1,0,1,0,41.95,72,75,73,41,380.0,Argentina,Central Defender,4,60.23,2.33,1.71,0.05,39.77,0.1775147928994083,0.0,0.02383790226460071,3,1
8455,Jude Novak,22,Defender,Borussia Dortmund,5,494,0,0,10,0,37.18,68,78,64,27,390.8,Germany,Overlapping Fullback,4,56.55,4.13,0.58,-0.26,38.89,0.0,0.0,0.0,10,10
8456,Jude López,23,Defender,Benfica,20,1863,4,1,3,0,42.33,70,76,68,46,357.1,Belgium,Attacking Fullback,4,57.6,2.86,0.52,0.3,40.98,0.1932367149758454,0.04830917874396135,0.1181195369714151,6,3
8457,Daniel Diallo,31,Forward,AC Milan,6,624,1,1,4,0,37.15,66,69,60,11,500.8,Italy,Target Forward,3,46.98,4.41,0.37,1.49,37.45,0.1442307692307692,0.1442307692307692,0.05383580080753701,3,4
8458,Ousmane González,18,Defender,Sporting CP,33,2973,1,4,1,0,53.9,78,86,73,0,764.1,Spain,Overlapping Fullback,3,61.97,5.05,1.42,3.04,58.21,0.03027245206861756,0.1210898082744702,0.0927643784786642,8,1
8459,Alex Zieliński,31,Midfielder,Arsenal,11,1010,0,0,11,0,45.28,75,81,70,32,741.0,Croatia,Deep-Lying Playmaker,5,68.9,6.8,-0.52,-0.24,45.1,0.0,0.0,0.0,6,11
8460,Sergio Ibrahim,19,Forward,Borussia Dortmund,28,2598,8,3,1,0,41.93,64,70,64,8,544.9,Italy,Inside Forward,3,61.43,4.23,7.1,4.57,43.77,0.2771362586605081,0.1039260969976905,0.2623419985690437,6,1
8461,Mohamed Jović,28,Midfielder,PSG,15,1355,2,3,2,0,33.05,60,67,58,7,351.1,Nigeria,Advanced Playmaker,2,45.21,4.09,1.71,3.32,34.9,0.1328413284132841,0.1992619926199262,0.151285930408472,7,2
8462,Pablo Martínez,21,Midfielder,PSG,6,566,1,1,10,0,36.26,65,71,60,7,581.2,Belgium,Box-to-Box,1,46.04,2.47,1.64,0.86,37.93,0.1590106007067138,0.1590106007067138,0.05515719801434087,6,10
8463,Diego Flores,19,Forward,Real Madrid,8,786,2,1,7,0,45.41,73,78,67,24,581.1,Portugal,Inverted Winger,4,64.13,5.57,1.89,1.37,45.5,0.2290076335877863,0.1145038167938931,0.06606474344857961,5,7
8464,Andrés Ortega,35,Forward,Inter Milan,31,2847,6,4,8,0,44.61,67,72,67,0,430.9,Ghana,Inverted Winger,3,51.58,4.26,5.79,1.78,46.84,0.1896733403582719,0.1264488935721813,0.224164985429276,5,8
8465,Gavi Fernandes,24,Midfielder,Manchester City,30,2769,4,7,11,0,51.06,73,77,74,15,606.5,Germany,Pressing Midfielder,5,61.56,4.38,3.92,5.44,51.57,0.1300108342361863,0.2275189599133261,0.2154328241284763,4,11
8466,Daniel Flores,18,Forward,Inter Milan,8,724,2,0,0,0,43.41,71,78,66,4,630.2,England,Inside Forward,3,61.14,5.97,2.08,-0.57,46.1,0.2486187845303867,0.0,0.04607233356369501,7,0
8467,Karim Moreno,20,Forward,Bayern Munich,6,570,3,1,3,0,41.22,69,76,67,29,400.3,Belgium,Poacher,4,46.36,4.08,2.75,1.35,41.71,0.4736842105263158,0.1578947368421053,0.09704027171276079,7,3
8468,Karim Novak,27,Forward,Real Madrid,24,2170,12,5,6,1,52.28,70,75,65,23,667.9,Germany,Target Forward,1,74.15,6.44,12.37,7.37,52.49,0.4976958525345622,0.2073732718894009,0.3251721499617444,5,9
8469,Thiago Ramos,19,Defender,Manchester City,27,2443,2,0,1,0,47.68,75,85,69,16,624.5,Nigeria,Central Defender,3,67.22,5.54,1.73,0.93,50.92,0.07367990176013098,0.0,0.04194630872483222,10,1
8470,Sergio Fernandes,27,Forward,Arsenal,11,1074,3,0,8,0,48.62,75,78,76,13,770.0,Argentina,Poacher,1,64.99,2.49,5.06,-0.3,48.81,0.2513966480446927,0.0,0.06170300287947347,3,8
8471,Martin Ibrahim,29,Forward,Napoli,6,600,0,1,9,0,48.41,77,86,76,32,683.9,Ghana,Inverted Winger,1,68.94,2.97,0.04,1.96,49.67,0.0,0.15,0.02065688907250568,9,9
8472,Victor Fernandes,25,Defender,Napoli,9,885,0,2,12,0,47.08,75,83,77,20,683.2,Nigeria,Ball-Playing Defender,1,65.92,6.27,0.55,0.27,48.96,0.0,0.2033898305084746,0.04248088360237893,8,12
8473,Andrés Jović,36,Defender,Real Madrid,6,569,0,0,12,1,38.53,68,76,67,0,488.1,Germany,Attacking Fullback,3,53.58,3.1,-0.35,0.31,41.61,0.0,0.0,0.0,8,15
8474,Karim Bennacer,22,Goalkeeper,Benfica,31,2841,1,4,6,0,34.78,62,72,56,9,337.8,Nigeria,Sweeper Keeper,2,47.43,1.97,2.29,4.82,37.63,0.03167898627243928,0.1267159450897571,0.1437607820586544,10,6
8475,Nico Jović,21,Midfielder,Bayern Munich,29,2635,2,5,9,0,49.01,73,83,67,0,424.6,Germany,Deep-Lying Playmaker,2,55.66,2.11,2.29,7.89,53.91,0.0683111954459203,0.1707779886148008,0.1428279942868802,10,9
8476,Bruno Kovačević,23,Midfielder,Borussia Dortmund,31,2836,2,5,8,0,57.68,80,82,78,5,630.2,Morocco,Advanced Playmaker,1,68.33,6.05,2.58,6.86,58.26,0.06346967559943582,0.1586741889985896,0.1213592233009709,2,8
8477,Sergio Ramírez,32,Midfielder,AC Milan,4,364,0,1,4,0,39.43,70,76,71,40,600.0,Ghana,Advanced Playmaker,3,49.08,2.4,-0.07,-0.34,38.64,0.0,0.2472527472527473,0.0253613999492772,6,4
8478,Benjamin Castro,30,Defender,AC Milan,18,1648,1,1,2,0,27.48,58,67,52,39,485.3,Portugal,Attacking Fullback,2,34.99,1.6,0.64,0.53,27.81,0.0546116504854369,0.0546116504854369,0.07278020378457059,9,2
8479,Luka Torres,35,Forward,PSG,14,1260,3,1,2,0,44.86,71,76,72,3,577.3,Belgium,Poacher,3,60.74,6.0,2.6,1.87,46.83,0.2142857142857143,0.07142857142857142,0.08916629514043692,5,2
8480,Thiago Moreno,22,Forward,Borussia Dortmund,33,3010,7,2,9,2,49.56,73,81,67,33,480.9,Serbia,Inverted Winger,5,68.21,3.87,8.16,0.65,50.25,0.2093023255813954,0.05980066445182725,0.1815980629539951,8,15
8481,Thiago Petrović,20,Defender,Manchester City,15,1395,1,2,2,0,38.76,67,77,61,13,318.9,Italy,Overlapping Fullback,2,55.92,5.06,0.97,1.7,41.63,0.06451612903225806,0.1290322580645161,0.07739938080495357,10,2
8482,Antoine Vargas,24,Midfielder,Barcelona,34,3143,6,3,2,0,43.33,68,69,63,36,407.5,Italy,Box-to-Box,2,52.09,3.41,6.02,0.25,40.64,0.1718103722558065,0.08590518612790327,0.2077082852527118,1,2
8483,Daniel Diallo,21,Midfielder,Real Madrid,33,2996,1,3,8,0,60.2,84,91,79,24,617.3,France,Deep-Lying Playmaker,3,73.99,6.77,0.61,1.42,61.52,0.03004005340453939,0.09012016021361816,0.06644518272425248,7,8
8484,Alex Molina,20,Midfielder,Real Madrid,15,1387,3,2,1,0,34.93,63,70,60,35,575.8,Germany,Advanced Playmaker,2,39.02,2.99,4.29,4.03,34.93,0.1946647440519106,0.1297764960346071,0.143143429716576,7,1
8485,Victor Silva,19,Midfielder,Porto,34,3064,4,8,8,0,51.96,73,82,71,9,695.4,Nigeria,Deep-Lying Playmaker,2,57.18,3.07,3.14,7.4,55.7,0.1174934725848564,0.2349869451697128,0.2309468822170901,9,8
8486,Victor Ramírez,18,Forward,Ajax,32,2886,10,4,8,0,50.38,70,73,69,17,501.5,Belgium,Target Forward,2,74.24,3.87,15.02,5.1,50.18,0.3118503118503118,0.1247401247401247,0.277888050813815,3,8
8487,Victor Ibrahim,27,Forward,Ajax,6,607,0,0,8,0,36.21,67,73,61,24,507.0,Netherlands,Poacher,2,46.84,3.01,-0.51,-0.01,36.64,0.0,0.0,0.0,6,8
8488,Jude Vargas,21,Midfielder,Bayern Munich,25,2306,2,5,12,0,34.0,60,69,60,12,594.2,Netherlands,Box-to-Box,4,47.07,3.52,2.61,3.24,36.24,0.07805724197745012,0.1951431049436253,0.2058823529411765,9,12
8489,Andrés García,29,Midfielder,PSG,34,3121,2,9,11,0,38.08,62,72,58,19,612.7,Argentina,Deep-Lying Playmaker,3,51.24,3.14,2.1,6.93,40.44,0.05767382249279077,0.2595322012175585,0.2888655462184874,10,11
8490,Gavi Torres,26,Forward,Benfica,4,430,1,1,9,2,44.6,72,81,71,0,564.0,Spain,Inside Forward,2,60.2,4.93,1.43,0.21,48.61,0.2093023255813954,0.2093023255813954,0.04484304932735426,9,15
8491,Sergio Santos,21,Defender,Borussia Dortmund,4,436,0,0,12,0,38.07,69,73,65,32,656.5,Germany,Ball-Playing Defender,1,47.62,4.2,-0.71,0.4,37.16,0.0,0.0,0.0,4,12
